,ID,Nome,Sobrenome,Idade,Sexo,Produto,Valor,Forma_pag,Qte_vz,Data_compra
343,343,Ana Cecilia,Amaral,50,F,lencos,773.38,avista,nan,11-3-2019
344,344,Ana Cecilia,Andrade,37,F,roupas,360.49,parcelado,6,24-5-2020
345,345,Ana Cecilia,Anjos,54,F,sapatos,625.75,avista,nan,13-4-2018
346,346,Ana Cecilia,Assis,39,F,lencos,1112.84,parcelado,5,4-4-2018
347,347,Ana Cecilia,Azevedo,21,F,sapatos,137.53,parcelado,5,19-8-2018
348,348,Ana Cecilia,Barbosa,43,F,acessorios,33.62,avista,nan,25-1-2018
349,349,Ana Cecilia,Barros,25,F,chapeus,1363.67,avista,nan,16-10-2018
350,350,Ana Cecilia,Bernardes,49,F,chapeus,205.15,parcelado,3,23-1-2020
351,351,Ana Cecilia,Brasil,49,F,roupas,21.03,avista,nan,15-2-2019
352,352,Ana Cecilia,Cabral,23,F,roupas,292.69,avista,nan,3-6-2018
353,353,Ana Cecilia,Carvalho,42,F,roupas,1141.43,avista,nan,24-2-2018
354,354,Ana Cecilia,Castro,41,F,acessorios,1281.67,parcelado,6,9-3-2018
355,355,Ana Cecilia,Cruz,34,F,chapeus,52.24,parcelado,3,25-2-2018
356,356,Ana Cecilia,Dias,19,F,lencos,698.11,parcelado,2,24-5-2020
357,357,Ana Cecilia,Duarte,46,F,lencos,1148.71,parcelado,6,3-7-2019
358,358,Ana Cecilia,Esteves,21,F,sapatos,1024.93,avista,nan,26-7-2018
359,359,Ana Cecilia,Faria,20,F,roupas,1466.10,parcelado,3,22-8-2018
360,360,Ana Cecilia,Faro,39,F,acessorios,764.17,parcelado,4,31-2-2020
361,361,Ana Cecilia,Fontes,55,F,sapatos,1407.51,avista,nan,29-10-2019
362,362,Ana Cecilia,Freire,35,F,roupas,1192.85,avista,nan,10-2-2020
363,363,Ana Cecilia,Gama,44,F,sapatos,1215.30,avista,nan,13-3-2019
364,364,Ana Cecilia,Junqueira,31,F,acessorios,582.29,avista,nan,4-7-2019
365,365,Ana Cecilia,Leite,52,F,roupas,901.17,parcelado,4,20-2-2018
366,366,Ana Cecilia,Lopes,29,F,acessorios,1406.66,avista,nan,21-5-2018
367,367,Ana Cecilia,Mendes,53,F,lencos,901.54,parcelado,3,26-7-2020
368,368,Ana Cecilia,Morais,20,F,lencos,935.00,avista,nan,21-4-2018
369,369,Ana Cecilia,Martins,54,F,roupas,322.21,avista,nan,2-10-2018
370,370,Ana Cecilia,Muniz,45,F,acessorios,951.39,parcelado,6,24-7-2019
371,371,Ana Cecilia,Neves,37,F,chapeus,455.29,parcelado,6,20-2-2020
372,372,Ana Cecilia,Nunes,28,F,sapatos,469.85,parcelado,4,10-2-2019
373,373,Ana Cecilia,Paes,30,F,sapatos,1482.41,avista,nan,5-9-2020
374,374,Ana Cecilia,Pires,19,F,lencos,1009.12,avista,nan,20-10-2018
375,375,Ana Cecilia,Queiroz,24,F,chapeus,1239.39,avista,nan,25-11-2018
376,376,Ana Cecilia,Reis,45,F,lencos,1147.56,parcelado,3,27-8-2019
377,377,Ana Cecilia,Rios,19,F,roupas,1414.10,parcelado,4,8-1-2018
378,378,Ana Cecilia,Serra,42,F,chapeus,353.21,avista,nan,9-7-2018
379,379,Ana Cecilia,Silva,47,F,chapeus,1392.92,parcelado,2,27-9-2020
380,380,Ana Cecilia,Sousa,37,F,roupas,847.21,avista,nan,6-1-2018
381,381,Ana Cecilia,Teles,28,F,acessorios,955.09,parcelado,3,16-12-2020
382,382,Ana Cecilia,Trindade,49,F,roupas,1255.84,parcelado,5,24-5-2020
383,383,Ana Cecilia,Vaz,55,F,roupas,764.86,parcelado,4,5-4-2020
384,384,Ana Clara,Abreu,39,F,roupas,1491.84,avista,nan,11-6-2018
385,385,Ana Clara,Aguiar,47,F,roupas,977.40,avista,nan,16-6-2018
386,386,Ana Clara,Albuquerque,28,F,acessorios,390.89,avista,nan,13-11-2019
387,387,Ana Clara,Alencar,36,F,roupas,728.66,parcelado,3,19-10-2018
388,388,Ana Clara,Almeida,33,F,acessorios,765.26,parcelado,4,5-11-2019
389,389,Ana Clara,Alvarenga,38,F,roupas,1479.13,parcelado,3,30-3-2020
390,390,Ana Clara,Alves,45,F,sapatos,710.72,avista,nan,4-7-2019
391,391,Ana Clara,Amaral,52,F,roupas,901.11,parcelado,6,20-1-2020
392,392,Ana Clara,Andrade,45,F,roupas,1402.60,parcelado,3,16-3-2018
393,393,Ana Clara,Anjos,43,F,sapatos,1390.47,parcelado,4,9-5-2018
394,394,Ana Clara,Assis,45,F,lencos,404.54,parcelado,5,17-3-2018
395,395,Ana Clara,Azevedo,38,F,lencos,1277.84,avista,nan,21-1-2018
396,396,Ana Clara,Barbosa,36,F,chapeus,1028.22,avista,nan,16-7-2020
397,397,Ana Clara,Barros,44,F,chapeus,197.66,avista,nan,20-10-2018
398,398,Ana Clara,Bernardes,18,F,chapeus,527.37,parcelado,4,20-4-2018
399,399,Ana Clara,Brasil,32,F,lencos,659.65,parcelado,5,14-10-2020
400,400,Ana Clara,Cabral,49,F,lencos,458.92,parcelado,3,13-5-2018
401,401,Ana Clara,Carvalho,38,F,acessorios,901.88,parcelado,3,17-6-2019
402,402,Ana Clara,Castro,19,F,lencos,402.59,avista,nan,17-9-2020
403,403,Ana Clara,Cruz,48,F,roupas,544.84,avista,nan,13-5-2020
404,404,Ana Clara,Dias,37,F,chapeus,288.36,avista,nan,29-4-2019
405,405,Ana Clara,Duarte,27,F,roupas,497.65,avista,nan,21-10-2019
406,406,Ana Clara,Esteves,25,F,roupas,438.90,parcelado,5,6-5-2020
407,407,Ana Clara,Faria,24,F,sapatos,488.29,parcelado,6,8-9-2019
408,408,Ana Clara,Faro,47,F,lencos,362.48,parcelado,2,12-11-2020
409,409,Ana Clara,Fontes,45,F,lencos,497.58,avista,nan,2-9-2019
410,410,Ana Clara,Freire,31,F,sapatos,135.44,parcelado,6,5-1-2019
411,411,Ana Clara,Gama,48,F,chapeus,266.67,parcelado,4,30-2-2018
412,412,Ana Clara,Junqueira,32,F,lencos,352.20,parcelado,3,22-10-2019
413,413,Ana Clara,Leite,38,F,sapatos,608.36,parcelado,3,27-6-2020
414,414,Ana Clara,Lopes,49,F,acessorios,1010.92,avista,nan,18-7-2019
415,415,Ana Clara,Mendes,22,F,lencos,1044.72,parcelado,2,23-11-2019
416,416,Ana Clara,Morais,47,F,lencos,1355.09,avista,nan,20-6-2018
417,417,Ana Clara,Martins,33,F,acessorios,446.19,avista,nan,22-12-2018
418,418,Ana Clara,Muniz,40,F,acessorios,909.53,parcelado,5,25-7-2020
419,419,Ana Clara,Neves,19,F,sapatos,490.10,parcelado,6,31-3-2020
420,420,Ana Clara,Nunes,41,F,chapeus,1342.76,parcelado,3,6-5-2020
421,421,Ana Clara,Paes,20,F,acessorios,1279.24,avista,nan,22-2-2019
422,422,Ana Clara,Pires,53,F,roupas,668.15,parcelado,4,20-1-2020
423,423,Ana Clara,Queiroz,50,F,roupas,963.43,avista,nan,2-1-2019
424,424,Ana Clara,Reis,25,F,lencos,851.75,parcelado,5,13-8-2020
425,425,Ana Clara,Rios,30,F,acessorios,1338.57,avista,nan,16-2-2019
426,426,Ana Clara,Serra,29,F,chapeus,1313.12,avista,nan,28-8-2020
427,427,Ana Clara,Silva,39,F,chapeus,179.54,parcelado,2,4-3-2020
428,428,Ana Clara,Sousa,43,F,roupas,351.83,avista,nan,15-10-2018
429,429,Ana Clara,Teles,50,F,lencos,846.56,avista,nan,5-10-2019
430,430,Ana Clara,Trindade,30,F,roupas,977.10,avista,nan,14-2-2018
431,431,Ana Clara,Vaz,52,F,acessorios,164.16,avista,nan,27-4-2019
432,432,Ana Julia,Abreu,30,F,acessorios,1316.57,avista,nan,30-11-2018
433,433,Ana Julia,Aguiar,28,F,sapatos,232.72,parcelado,2,8-10-2019
434,434,Ana Julia,Albuquerque,45,F,acessorios,342.05,parcelado,3,29-12-2019
435,435,Ana Julia,Alencar,24,F,roupas,62.58,avista,nan,23-1-2019
436,436,Ana Julia,Almeida,53,F,lencos,1450.14,parcelado,2,15-2-2020
437,437,Ana Julia,Alvarenga,33,F,chapeus,912.18,parcelado,2,4-5-2020
438,438,Ana Julia,Alves,28,F,lencos,114.12,parcelado,4,24-9-2019
439,439,Ana Julia,Amaral,47,F,chapeus,1482.13,parcelado,5,21-4-2020
440,440,Ana Julia,Andrade,26,F,lencos,553.83,parcelado,2,2-12-2018
441,441,Ana Julia,Anjos,40,F,roupas,580.90,parcelado,5,5-11-2020
442,442,Ana Julia,Assis,28,F,roupas,1446.99,parcelado,3,19-6-2018
443,443,Ana Julia,Azevedo,39,F,sapatos,287.39,avista,nan,28-10-2019
444,444,Ana Julia,Barbosa,31,F,sapatos,1128.39,avista,nan,30-2-2018
445,445,Ana Julia,Barros,45,F,chapeus,690.04,parcelado,6,3-2-2019
446,446,Ana Julia,Bernardes,50,F,chapeus,174.71,parcelado,2,28-8-2019
447,447,Ana Julia,Brasil,38,F,acessorios,862.06,avista,nan,26-7-2019
448,448,Ana Julia,Cabral,36,F,acessorios,334.54,parcelado,6,1-3-2020
449,449,Ana Julia,Carvalho,23,F,acessorios,887.61,parcelado,6,30-7-2018
450,450,Ana Julia,Castro,23,F,roupas,168.83,parcelado,4,18-1-2020
451,451,Ana Julia,Cruz,32,F,roupas,288.81,avista,nan,15-3-2020
452,452,Ana Julia,Dias,32,F,lencos,1412.44,parcelado,5,21-1-2018
453,453,Ana Julia,Duarte,41,F,lencos,1173.49,parcelado,6,13-3-2019
454,454,Ana Julia,Esteves,36,F,roupas,61.22,parcelado,5,28-9-2020
455,455,Ana Julia,Faria,27,F,acessorios,217.11,avista,nan,15-6-2019
456,456,Ana Julia,Faro,46,F,chapeus,1098.74,parcelado,3,27-4-2020
457,457,Ana Julia,Fontes,24,F,sapatos,634.47,parcelado,3,26-3-2019
458,458,Ana Julia,Freire,54,F,roupas,950.82,avista,nan,12-11-2018
459,459,Ana Julia,Gama,54,F,lencos,439.29,avista,nan,12-3-2020
460,460,Ana Julia,Junqueira,39,F,acessorios,1102.20,parcelado,6,26-2-2018
461,461,Ana Julia,Leite,24,F,roupas,482.31,parcelado,2,12-3-2018
462,462,Ana Julia,Lopes,39,F,lencos,507.42,avista,nan,26-9-2020
463,463,Ana Julia,Mendes,48,F,sapatos,894.12,parcelado,6,28-10-2019
464,464,Ana Julia,Morais,43,F,acessorios,282.98,avista,nan,26-8-2019
465,465,Ana Julia,Martins,47,F,acessorios,1298.36,avista,nan,5-4-2018
466,466,Ana Julia,Muniz,28,F,chapeus,1252.74,parcelado,5,9-12-2020
467,467,Ana Julia,Neves,42,F,roupas,1435.36,parcelado,2,20-8-2018
468,468,Ana Julia,Nunes,42,F,lencos,1220.02,parcelado,6,10-9-2019
469,469,Ana Julia,Paes,49,F,sapatos,749.98,parcelado,3,9-11-2019
470,470,Ana Julia,Pires,44,F,sapatos,1065.44,avista,nan,28-2-2018
471,471,Ana Julia,Queiroz,39,F,acessorios,1335.48,parcelado,3,17-4-2018
472,472,Ana Julia,Reis,25,F,sapatos,553.71,parcelado,2,12-5-2019
473,473,Ana Julia,Rios,30,F,acessorios,420.34,parcelado,5,8-8-2020
474,474,Ana Julia,Serra,34,F,sapatos,212.37,parcelado,2,25-5-2019
475,475,Ana Julia,Silva,32,F,acessorios,1059.70,avista,nan,19-1-2018
476,476,Ana Julia,Sousa,30,F,lencos,65.49,parcelado,4,14-8-2020
477,477,Ana Julia,Teles,50,F,chapeus,1336.31,parcelado,5,4-6-2018
478,478,Ana Julia,Trindade,44,F,sapatos,1001.92,avista,nan,5-12-2020
479,479,Ana Julia,Vaz,48,F,sapatos,1319.26,avista,nan,29-3-2020
480,480,Ana Laura,Abreu,50,F,roupas,1417.35,parcelado,3,6-8-2019
481,481,Ana Laura,Aguiar,45,F,sapatos,1479.74,parcelado,3,26-12-2019
482,482,Ana Laura,Albuquerque,32,F,lencos,515.93,avista,nan,3-11-2019
483,483,Ana Laura,Alencar,47,F,roupas,560.08,avista,nan,29-10-2019
484,484,Ana Laura,Almeida,30,F,lencos,994.91,avista,nan,31-1-2018
485,485,Ana Laura,Alvarenga,54,F,lencos,874.46,avista,nan,1-11-2018
486,486,Ana Laura,Alves,52,F,roupas,1183.63,avista,nan,28-11-2019
487,487,Ana Laura,Amaral,52,F,sapatos,137.48,avista,nan,7-11-2020
488,488,Ana Laura,Andrade,30,F,acessorios,575.54,parcelado,2,26-10-2020
489,489,Ana Laura,Anjos,40,F,sapatos,1277.16,avista,nan,23-12-2020
490,490,Ana Laura,Assis,25,F,acessorios,687.51,parcelado,3,30-8-2020
491,491,Ana Laura,Azevedo,55,F,lencos,1269.19,avista,nan,17-5-2019
492,492,Ana Laura,Barbosa,43,F,lencos,975.68,parcelado,4,7-3-2019
493,493,Ana Laura,Barros,31,F,roupas,907.77,parcelado,6,25-7-2020
494,494,Ana Laura,Bernardes,54,F,roupas,709.93,parcelado,5,30-12-2020
495,495,Ana Laura,Brasil,50,F,acessorios,914.03,parcelado,6,21-4-2018
496,496,Ana Laura,Cabral,39,F,acessorios,296.45,parcelado,6,30-8-2018
497,497,Ana Laura,Carvalho,54,F,acessorios,986.15,parcelado,4,7-8-2019
498,498,Ana Laura,Castro,21,F,chapeus,360.78,parcelado,4,3-11-2020
499,499,Ana Laura,Cruz,44,F,chapeus,242.67,parcelado,5,17-12-2020
500,500,Ana Laura,Dias,42,F,lencos,802.76,avista,nan,21-11-2018
501,501,Ana Laura,Duarte,48,F,chapeus,436.09,parcelado,4,6-7-2018
502,502,Ana Laura,Esteves,43,F,sapatos,224.99,avista,nan,5-7-2019
503,503,Ana Laura,Faria,26,F,lencos,1440.36,avista,nan,25-6-2020
504,504,Ana Laura,Faro,30,F,lencos,1110.09,parcelado,2,31-7-2019
505,505,Ana Laura,Fontes,39,F,chapeus,1078.55,parcelado,6,30-2-2018
506,506,Ana Laura,Freire,52,F,roupas,119.99,parcelado,5,1-6-2019
507,507,Ana Laura,Gama,55,F,lencos,699.36,parcelado,5,2-7-2018
508,508,Ana Laura,Junqueira,39,F,acessorios,455.11,avista,nan,1-8-2019
509,509,Ana Laura,Leite,36,F,lencos,1211.50,avista,nan,10-10-2020
510,510,Ana Laura,Lopes,37,F,lencos,860.99,parcelado,5,17-7-2020
511,511,Ana Laura,Mendes,36,F,acessorios,34.95,avista,nan,17-6-2020
512,512,Ana Laura,Morais,46,F,chapeus,1335.33,avista,nan,17-4-2018
513,513,Ana Laura,Martins,49,F,chapeus,1149.64,avista,nan,30-6-2020
514,514,Ana Laura,Muniz,24,F,lencos,722.91,avista,nan,31-12-2019
515,515,Ana Laura,Neves,20,F,chapeus,613.74,avista,nan,2-1-2019
516,516,Ana Laura,Nunes,24,F,roupas,954.76,avista,nan,20-2-2019
517,517,Ana Laura,Paes,22,F,roupas,914.53,avista,nan,25-6-2019
518,518,Ana Laura,Pires,45,F,sapatos,1360.72,parcelado,4,28-8-2019
519,519,Ana Laura,Queiroz,33,F,chapeus,930.81,avista,nan,26-7-2018
520,520,Ana Laura,Reis,51,F,chapeus,778.20,parcelado,5,1-2-2019
521,521,Ana Laura,Rios,29,F,sapatos,1454.81,avista,nan,28-9-2020
522,522,Ana Laura,Serra,38,F,acessorios,959.42,parcelado,3,10-3-2020
523,523,Ana Laura,Silva,39,F,lencos,637.22,parcelado,2,1-4-2018
524,524,Ana Laura,Sousa,44,F,acessorios,876.78,avista,nan,31-1-2019
525,525,Ana Laura,Teles,46,F,chapeus,143.34,parcelado,6,21-10-2020
526,526,Ana Laura,Trindade,20,F,chapeus,1196.33,parcelado,5,5-6-2018
527,527,Ana Laura,Vaz,30,F,acessorios,842.81,parcelado,4,21-1-2020
528,528,Ana Livia,Abreu,23,F,sapatos,169.58,parcelado,3,23-1-2018
529,529,Ana Livia,Aguiar,35,F,sapatos,288.99,avista,nan,17-12-2018
530,530,Ana Livia,Albuquerque,45,F,sapatos,1349.25,parcelado,3,16-2-2018
531,531,Ana Livia,Alencar,54,F,acessorios,1347.14,parcelado,4,12-10-2020
532,532,Ana Livia,Almeida,40,F,sapatos,726.87,parcelado,3,27-9-2019
533,533,Ana Livia,Alvarenga,55,F,lencos,249.44,parcelado,2,23-12-2018
534,534,Ana Livia,Alves,26,F,acessorios,1072.29,parcelado,6,24-11-2019
535,535,Ana Livia,Amaral,43,F,chapeus,478.22,avista,nan,30-7-2020
536,536,Ana Livia,Andrade,20,F,roupas,933.65,parcelado,6,22-9-2018
537,537,Ana Livia,Anjos,47,F,chapeus,477.56,parcelado,5,5-10-2018
538,538,Ana Livia,Assis,35,F,sapatos,120.28,avista,nan,4-9-2018
539,539,Ana Livia,Azevedo,45,F,sapatos,1320.89,parcelado,5,8-3-2018
540,540,Ana Livia,Barbosa,50,F,acessorios,1433.21,parcelado,6,26-5-2018
541,541,Ana Livia,Barros,28,F,roupas,687.48,avista,nan,30-5-2018
542,542,Ana Livia,Bernardes,38,F,roupas,1387.08,parcelado,4,21-10-2019
543,543,Ana Livia,Brasil,40,F,lencos,1001.29,parcelado,5,10-5-2019
544,544,Ana Livia,Cabral,47,F,roupas,187.44,parcelado,4,25-8-2020
545,545,Ana Livia,Carvalho,34,F,roupas,907.29,parcelado,2,24-3-2020
546,546,Ana Livia,Castro,37,F,acessorios,1347.48,parcelado,6,26-7-2019
547,547,Ana Livia,Cruz,23,F,acessorios,1445.83,avista,nan,28-2-2020
548,548,Ana Livia,Dias,53,F,lencos,721.48,avista,nan,23-10-2020
549,549,Ana Livia,Duarte,37,F,sapatos,1037.68,parcelado,2,11-3-2020
550,550,Ana Livia,Esteves,26,F,roupas,1244.22,parcelado,6,4-4-2020
551,551,Ana Livia,Faria,31,F,sapatos,602.68,parcelado,6,19-7-2020
552,552,Ana Livia,Faro,32,F,lencos,828.05,parcelado,6,9-5-2020
553,553,Ana Livia,Fontes,49,F,roupas,208.62,avista,nan,4-12-2019
554,554,Ana Livia,Freire,55,F,roupas,1233.28,avista,nan,21-8-2018
555,555,Ana Livia,Gama,54,F,lencos,1056.66,parcelado,3,21-12-2020
556,556,Ana Livia,Junqueira,32,F,lencos,403.97,avista,nan,20-9-2019
557,557,Ana Livia,Leite,23,F,lencos,633.02,avista,nan,13-7-2019
558,558,Ana Livia,Lopes,25,F,lencos,826.91,avista,nan,30-11-2019
559,559,Ana Livia,Mendes,26,F,lencos,417.43,parcelado,3,29-10-2019
560,560,Ana Livia,Morais,40,F,chapeus,286.33,avista,nan,17-3-2019
561,561,Ana Livia,Martins,26,F,lencos,827.94,parcelado,5,11-11-2020
562,562,Ana Livia,Muniz,27,F,sapatos,574.14,avista,nan,21-6-2018
563,563,Ana Livia,Neves,38,F,acessorios,471.81,avista,nan,16-1-2018
564,564,Ana Livia,Nunes,43,F,sapatos,630.15,avista,nan,17-4-2019
565,565,Ana Livia,Paes,34,F,roupas,959.34,parcelado,5,7-10-2018
566,566,Ana Livia,Pires,49,F,lencos,162.82,parcelado,3,12-3-2020
567,567,Ana Livia,Queiroz,19,F,chapeus,30.61,parcelado,3,25-5-2020
568,568,Ana Livia,Reis,39,F,acessorios,966.62,avista,nan,4-10-2019
569,569,Ana Livia,Rios,37,F,sapatos,40.84,avista,nan,27-11-2020
570,570,Ana Livia,Serra,49,F,acessorios,1020.41,parcelado,6,17-7-2019
571,571,Ana Livia,Silva,44,F,lencos,1287.29,parcelado,4,22-6-2020
572,572,Ana Livia,Sousa,29,F,sapatos,283.11,avista,nan,20-1-2019
573,573,Ana Livia,Teles,45,F,chapeus,1019.08,parcelado,6,12-5-2018
574,574,Ana Livia,Trindade,18,F,sapatos,19.14,avista,nan,21-1-2020
575,575,Ana Livia,Vaz,54,F,lencos,1404.95,avista,nan,17-9-2020
576,576,Ana Liz,Abreu,43,F,roupas,806.85,avista,nan,12-11-2019
577,577,Ana Liz,Aguiar,24,F,sapatos,128.13,avista,nan,9-12-2018
578,578,Ana Liz,Albuquerque,52,F,lencos,803.65,avista,nan,6-9-2020
579,579,Ana Liz,Alencar,54,F,lencos,503.96,avista,nan,21-6-2018
580,580,Ana Liz,Almeida,41,F,chapeus,60.72,avista,nan,30-11-2019
581,581,Ana Liz,Alvarenga,28,F,roupas,885.71,avista,nan,27-2-2019
582,582,Ana Liz,Alves,51,F,lencos,617.93,avista,nan,8-10-2020
583,583,Ana Liz,Amaral,45,F,sapatos,1168.29,parcelado,5,17-11-2019
584,584,Ana Liz,Andrade,54,F,sapatos,447.61,parcelado,3,29-12-2020
585,585,Ana Liz,Anjos,30,F,sapatos,911.50,avista,nan,29-11-2019
586,586,Ana Liz,Assis,34,F,sapatos,1228.84,parcelado,6,26-12-2018
587,587,Ana Liz,Azevedo,50,F,lencos,853.39,parcelado,4,28-1-2018
588,588,Ana Liz,Barbosa,42,F,roupas,632.98,avista,nan,28-3-2018
589,589,Ana Liz,Barros,47,F,acessorios,337.24,avista,nan,14-11-2018
590,590,Ana Liz,Bernardes,41,F,lencos,515.24,parcelado,5,3-4-2020
591,591,Ana Liz,Brasil,34,F,lencos,239.04,avista,nan,21-2-2018
592,592,Ana Liz,Cabral,40,F,chapeus,143.15,parcelado,5,14-3-2018
593,593,Ana Liz,Carvalho,27,F,lencos,366.31,avista,nan,4-12-2020
594,594,Ana Liz,Castro,36,F,sapatos,681.69,parcelado,4,9-3-2018
595,595,Ana Liz,Cruz,18,F,sapatos,34.19,avista,nan,29-6-2020
596,596,Ana Liz,Dias,48,F,acessorios,705.09,parcelado,5,31-2-2018
597,597,Ana Liz,Duarte,23,F,acessorios,153.71,parcelado,3,23-12-2019
598,598,Ana Liz,Esteves,43,F,acessorios,213.80,avista,nan,23-2-2020
599,599,Ana Liz,Faria,26,F,acessorios,626.08,parcelado,4,28-3-2020
600,600,Ana Liz,Faro,20,F,roupas,1463.12,parcelado,4,23-6-2020
601,601,Ana Liz,Fontes,28,F,roupas,489.19,parcelado,2,10-6-2019
602,602,Ana Liz,Freire,47,F,roupas,931.73,avista,nan,22-4-2020
603,603,Ana Liz,Gama,24,F,sapatos,645.96,avista,nan,4-12-2020
604,604,Ana Liz,Junqueira,51,F,roupas,1372.40,avista,nan,17-11-2019
605,605,Ana Liz,Leite,43,F,acessorios,269.67,parcelado,2,12-5-2018
606,606,Ana Liz,Lopes,54,F,acessorios,24.74,avista,nan,28-3-2018
607,607,Ana Liz,Mendes,31,F,roupas,329.02,avista,nan,4-9-2018
608,608,Ana Liz,Morais,29,F,sapatos,1102.74,parcelado,2,26-10-2020
609,609,Ana Liz,Martins,53,F,sapatos,1384.81,parcelado,6,19-2-2019
610,610,Ana Liz,Muniz,54,F,chapeus,832.65,parcelado,3,30-7-2019
611,611,Ana Liz,Neves,50,F,lencos,842.52,parcelado,3,6-6-2020
612,612,Ana Liz,Nunes,41,F,lencos,730.77,parcelado,4,28-5-2020
613,613,Ana Liz,Paes,32,F,chapeus,237.37,avista,nan,26-3-2018
614,614,Ana Liz,Pires,38,F,lencos,522.47,parcelado,3,6-10-2018
615,615,Ana Liz,Queiroz,41,F,acessorios,448.06,parcelado,4,9-8-2020
616,616,Ana Liz,Reis,21,F,chapeus,908.32,avista,nan,8-10-2018
617,617,Ana Liz,Rios,51,F,chapeus,446.25,avista,nan,23-4-2019
618,618,Ana Liz,Serra,40,F,sapatos,436.80,parcelado,6,29-2-2018
619,619,Ana Liz,Silva,44,F,roupas,1432.87,avista,nan,7-2-2020
620,620,Ana Liz,Sousa,29,F,roupas,322.72,parcelado,4,23-9-2018
621,621,Ana Liz,Teles,28,F,acessorios,1338.60,parcelado,4,2-3-2018
622,622,Ana Liz,Trindade,54,F,chapeus,1082.30,parcelado,4,9-8-2018
623,623,Ana Liz,Vaz,48,F,chapeus,113.67,avista,nan,11-5-2020
624,624,Ana Luiza,Abreu,44,F,chapeus,556.33,parcelado,4,27-3-2019
625,625,Ana Luiza,Aguiar,44,F,roupas,476.60,avista,nan,22-8-2019
626,626,Ana Luiza,Albuquerque,22,F,roupas,826.30,parcelado,4,9-2-2020
627,627,Ana Luiza,Alencar,44,F,roupas,1374.53,parcelado,4,11-11-2020
628,628,Ana Luiza,Almeida,43,F,acessorios,902.50,parcelado,2,11-10-2019
629,629,Ana Luiza,Alvarenga,41,F,roupas,468.92,parcelado,4,29-1-2020
630,630,Ana Luiza,Alves,33,F,lencos,1356.85,parcelado,6,2-7-2020
631,631,Ana Luiza,Amaral,55,F,sapatos,1486.62,parcelado,2,29-3-2018
632,632,Ana Luiza,Andrade,29,F,sapatos,1031.97,parcelado,2,14-9-2018
633,633,Ana Luiza,Anjos,36,F,lencos,911.30,avista,nan,17-6-2020
634,634,Ana Luiza,Assis,23,F,chapeus,735.55,avista,nan,22-9-2018
635,635,Ana Luiza,Azevedo,32,F,lencos,930.45,parcelado,6,26-8-2019
636,636,Ana Luiza,Barbosa,18,F,chapeus,193.45,avista,nan,2-4-2018
637,637,Ana Luiza,Barros,50,F,chapeus,1141.26,parcelado,4,10-6-2019
638,638,Ana Luiza,Bernardes,46,F,sapatos,154.39,parcelado,5,31-4-2019
639,639,Ana Luiza,Brasil,21,F,lencos,1406.06,parcelado,4,21-12-2018
640,640,Ana Luiza,Cabral,32,F,sapatos,1311.54,avista,nan,18-7-2019
641,641,Ana Luiza,Carvalho,49,F,chapeus,1176.47,avista,nan,5-11-2018
642,642,Ana Luiza,Castro,28,F,chapeus,432.34,avista,nan,16-11-2018
643,643,Ana Luiza,Cruz,30,F,lencos,1140.71,parcelado,5,3-6-2018
644,644,Ana Luiza,Dias,43,F,lencos,562.59,avista,nan,23-10-2019
645,645,Ana Luiza,Duarte,23,F,chapeus,469.43,parcelado,6,28-1-2020
646,646,Ana Luiza,Esteves,24,F,lencos,164.32,parcelado,4,22-12-2018
647,647,Ana Luiza,Faria,45,F,acessorios,900.56,parcelado,2,16-12-2020
648,648,Ana Luiza,Faro,31,F,roupas,932.99,avista,nan,30-7-2020
649,649,Ana Luiza,Fontes,44,F,acessorios,84.28,parcelado,6,3-5-2019
650,650,Ana Luiza,Freire,34,F,acessorios,485.68,parcelado,3,19-8-2019
651,651,Ana Luiza,Gama,38,F,roupas,195.99,parcelado,4,3-2-2020
652,652,Ana Luiza,Junqueira,50,F,lencos,579.64,avista,nan,29-6-2020
653,653,Ana Luiza,Leite,22,F,acessorios,290.09,avista,nan,3-10-2019
654,654,Ana Luiza,Lopes,19,F,roupas,829.10,avista,nan,5-9-2018
655,655,Ana Luiza,Mendes,37,F,lencos,1146.60,avista,nan,10-2-2019
656,656,Ana Luiza,Morais,36,F,chapeus,467.51,avista,nan,31-6-2019
657,657,Ana Luiza,Martins,18,F,acessorios,1490.70,avista,nan,12-1-2018
658,658,Ana Luiza,Muniz,51,F,lencos,512.90,avista,nan,2-3-2020
659,659,Ana Luiza,Neves,33,F,lencos,1149.80,avista,nan,8-12-2018
660,660,Ana Luiza,Nunes,51,F,roupas,1278.39,parcelado,4,16-8-2020
661,661,Ana Luiza,Paes,44,F,sapatos,766.49,parcelado,3,21-10-2019
662,662,Ana Luiza,Pires,23,F,sapatos,1442.71,avista,nan,24-11-2020
663,663,Ana Luiza,Queiroz,28,F,lencos,445.49,parcelado,5,24-2-2018
664,664,Ana Luiza,Reis,43,F,acessorios,491.44,avista,nan,28-9-2019
665,665,Ana Luiza,Rios,55,F,acessorios,1428.28,avista,nan,22-9-2019
666,666,Ana Luiza,Serra,24,F,roupas,1306.90,avista,nan,5-6-2018
667,667,Ana Luiza,Silva,26,F,sapatos,226.55,parcelado,6,9-6-2019
668,668,Ana Luiza,Sousa,34,F,acessorios,157.75,avista,nan,31-9-2020
669,669,Ana Luiza,Teles,51,F,acessorios,95.52,avista,nan,27-3-2018
